kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Sekarang, coba ungkapkan pendapatmu tentang dua gambar berikut!","Sekarang, coba ungkapkan pendapatmu tentang dua gamar berikut!",IPA,Deletion Error
"Sekarang, ungkapkan pendapatmu mengenai permasalahan berikut!","Sekarang, ungkapkan pendapatmu mngenai permasalahan berikut!",IPA,Deletion Error
Datalah kegiatan-kegiatan manusia yang dapat mengubah permukaan bumi!,Datalah kegiatan-kegiatan manusia yang dapat mengubah perukaan bumi!,IPA,Deletion Error
Jelaskan tujuan manusia melakukan kegiatan tersebut!,Jelaskan tujuan manusia melkukan kegiatan tersebut!,IPA,Deletion Error
Diskusikan bersama teman-temanmu dampak dari kegiatan-kegiatan manusia terhadap lingkungan sekitar!,Diskusikan bersama teman-temanmu dampak dari kegiatan-kegiatan mansia terhadap lingkungan sekitar!,IPA,Deletion Error
Tulislah hasil diskusimu dan bacakan di depan kelas!,Tulislah hasil diskusimu dan bacakan di depn kelas!,IPA,Deletion Error
Perhatikan jenis-jenis sumber daya alam berikut!,Perhatikan jenis-jenis sumber aya alam berikut!,IPA,Deletion Error
Sebutkan tiga contoh sumber daya alam yang dapat diperbarui!,Sebutkan tiga contoh sumber daya alam yan dapat diperbarui!,IPA,Deletion Error
Jelaskan perbedaan penambangan terbuka dan penambangan bawah tanah!,Jelaskan perbedaan penambangan terbuka dan penambangan bwah tanah!,IPA,Deletion Error
"Ujilah pemahamanmu dengan menjodohkan jenis-jenis kegiatan manusia, tujuan, dan akibatnya!","Ujilah pemahamanmu dengan menjodohkan jenis-jenis kegiatan mansia, tujuan, dan akibatnya!",IPA,Deletion Error
Perhatikan contoh di bawah!,Perhatikan contoh d bawah!,IPA,Deletion Error
"Ingat, fotokopilah terlebih dahulu lembar ini sebelum mengerjakannya!","Ingat, fotokopilah terlebih dahulu lembar ini sbelum mengerjakannya!",IPA,Deletion Error
Jelaskan akibat yang dapat ditimbulkan dari penebangan hutan secara liar!,Jelaskan akibat yang dapat ditimbulkan dari pnebangan hutan secara liar!,IPA,Deletion Error
Jelaskan cara perlindungan diri dari musuh pada tumbuhan seperti gambar di samping!,Jelaskan cara perlindungan diri dari musuh pda tumbuhan seperti gambar di samping!,IPA,Deletion Error
Sebutkan beberapa perubahan sifat pada benda akibat pemanasan!,Sebutkan beberapa perubahan sifat pada benda akiat pemanasan!,IPA,Deletion Error
Sebutkan beberapa cara memperkecil gaya gesek yang dapat diterapkan dalam kehidupan sehari-hari!,Sebutkan beberapa cara memperkecil gaya gesek yan dapat diterapkan dalam kehidupan sehari-hari!,IPA,Deletion Error
Jelaskan proses siklus air ini!,Jelaskan proses siklus ir ini!,IPA,Deletion Error
Sebutkan lapisan-lapisan bumi!,Sebutkan lapisan-lapisan bum!,IPA,Deletion Error
Sebutkan tiga jenis batuan tersebut!,Sebutkan tiga jenis btuan tersebut!,IPA,Deletion Error
Pilek membuat hidung tersumbat.,Pilek membuat hidng tersumbat.,IPA,Deletion Error
Hidung yang tersumbat mengganggu proses pernapasan.,Hidung yang tersumbat menganggu proses pernapasan.,IPA,Deletion Error
Akibatnya kita tidak dapat bernapas dengan lega.,Akibatnya kita tidak dapat bernapas dengan leg.,IPA,Deletion Error
Kamu dapat menjawab pertanyaan-pertanyaan tersebut setelah mempelajari materi pada bab ini.,Kamu dapat menjawab pertanyaan-pertanyaan tersebut setelah memelajari materi pada bab ini.,IPA,Deletion Error
Hidung merupakan salah satu alat pernapasan.,Hidung merupakan salah atu alat pernapasan.,IPA,Deletion Error
"Jika hidung kita sehat, kita dapat bernapas dengan lega.","Jika hidung kita sehat, kita dapat berapas dengan lega.",IPA,Deletion Error
"Sebaliknya jika hidung tersumbat, kita akan sulit bernapas.","Sebaliknya jika hidung tersumbat, kita akan sult bernapas.",IPA,Deletion Error
Bernapas adalah kegiatan menghirup udara dan mengeluarkan udara.,Bernapas adalah kegiatan menghirup udara dan meneluarkan udara.,IPA,Deletion Error
"Udara mengandung berbagai komponen gas, salah satunya adalah oksigen (o2).","Udara mengandung berbagai komponen gas, salah satnya adalah oksigen (o2).",IPA,Deletion Error
Oksigen inilah yang diperlukan oleh tubuh.,Oksigen inilah yang diperluan oleh tubuh.,IPA,Deletion Error
Oksigen masuk ke dalam tubuh melalui pernapasan.,Oksigen masuk ke dalam tubuh melalui perapasan.,IPA,Deletion Error
"Selanjutnya, pernapasan menghasilkan karbon dioksida (co2) yang dikeluarkan dari dalam tubuh.","Selanjutnya, pernapasan menghasilkan karbon dioksida (co2) yan dikeluarkan dari dalam tubuh.",IPA,Deletion Error
Bernapas menggunakan alat-alat pernapasan.,Bernapas menggunakan ala-alat pernapasan.,IPA,Deletion Error
"Alat pernapasan manusia terdiri atas hidung, tenggorokan, dan paru-paru.","Alat pernapasan manusia terdiri atas hidung, tengorokan, dan paru-paru.",IPA,Deletion Error
Hidung merupakan tempat keluar masuknya udara pernapasan.,Hidung merupakan tempat keluar masuknya udara perapasan.,IPA,Deletion Error
Udara masuk melalui lubang hidung menuju rongga hidung.,Udara masuk melalui lubang hidung menuju ronga hidung.,IPA,Deletion Error
Di dalam rongga hidung terdapat rambut hidung dan selaput lendir.,Di dalam rongga hidng terdapat rambut hidung dan selaput lendir.,IPA,Deletion Error
Rambut hidung dan selaput lendir berfungsi menyaring udara yang masuk agar bebas dari debu dan kuman.,Rambut hidung dan selaput lendir berfungsi menaring udara yang masuk agar bebas dari debu dan kuman.,IPA,Deletion Error
"Dengan demikian, udara yang kita hirup bersih dari kotoran, debu, maupun kuman penyakit.","Dengan demikian, udara yang kita hirup berih dari kotoran, debu, maupun kuman penyakit.",IPA,Deletion Error
Di dalam hidung udara juga mengalami penyesuaian suhu dan kelembapan.,Di dalam hidung udara juga mengalami penesuaian suhu dan kelembapan.,IPA,Deletion Error
Udara pernapasan dari hidung turun ke tenggorokan (trakhea).,Udara pernapasan dari hidung turun ke tengorokan (trakhea).,IPA,Deletion Error
Tenggorokan merupakan sebuah saluran yang panjangnya kira-kira 9 cm.,Tenggorokan merupakan sebuah saluran yang panjangnya kir-kira 9 cm.,IPA,Deletion Error
Pada tenggorokan terdapat bulu-bulu halus.,Pada tenggorokan terdapat buu-bulu halus.,IPA,Deletion Error
Bulu-bulu halus berfungsi menyaring udara dari kotoran yang masih dapat lolos ke tenggorokan.,Bulu-bulu halus berfungsi menyaring udara dari ktoran yang masih dapat lolos ke tenggorokan.,IPA,Deletion Error
Ujung trakhea bercabang menjadi dua bagian.,Ujung trakhea bercabang menjdi dua bagian.,IPA,Deletion Error
Cabang-cabang ini disebut bronkus.,Cabang-cabang ini disbut bronkus.,IPA,Deletion Error
Bronkus kanan menuju paru-paru kanan.,Bronkus kanan menuju pau-paru kanan.,IPA,Deletion Error
Bronkus kiri menuju paru-paru kiri.,Bronkus kiri menuju pau-paru kiri.,IPA,Deletion Error
Paru-paru terdapat di dalam rongga dada di atas diafragma.,Paru-paru terdapat d dalam rongga dada di atas diafragma.,IPA,Deletion Error
Diafragma adalah sekat antara rongga dada dan rongga perut.,Diafragma adalah sekat antara rongga dada an rongga perut.,IPA,Deletion Error
Paru-paru ada dua buah yaitu paruparu kiri dan paru-paru kanan.,Paru-paru ada dua buah yaitu paruparu kri dan paru-paru kanan.,IPA,Deletion Error
Paru-paru kiri terdiri atas dua gelambir.,Paru-paru kiri terdiri tas dua gelambir.,IPA,Deletion Error
Paru-paru kanan terdiri atas tiga gelambir.,Paru-paru kanan terdiri tas tiga gelambir.,IPA,Deletion Error
Paru-paru dibungkus oleh selaput paru-paru yang disebut pleura.,Paru-paru dibungkus oleh selaput paru-paru yang disbut pleura.,IPA,Deletion Error
Di dalam paru-paru terdapat cabang-cabang bronkus yang disebut bronkiolus.,Di dalam paru-paru terdapat cabang-cabang bronkus yan disebut bronkiolus.,IPA,Deletion Error
Bronkiolus juga memiliki percabangan yang jumlahnya sangat banyak.,Bronkiolus juga memiliki percabangan yang jumlahnya sanat banyak.,IPA,Deletion Error
Cabang-cabang tersebut sangat halus dan tipis.,Cabang-cabang tersebut sangat halu dan tipis.,IPA,Deletion Error
Tiap-tiap ujung cabang membentuk kantung berdinding tipis yang disebut alveolus.,Tiap-tiap ujung cabang membentuk kantung berdinding tpis yang disebut alveolus.,IPA,Deletion Error
Alveolus merupakan gelembung yang sangat tipis.,Alveolus merupakan gelembung ang sangat tipis.,IPA,Deletion Error
Gelembung tersebut diselimuti pembuluh kapiler darah.,Gelembung tersebut diselimuti pembluh kapiler darah.,IPA,Deletion Error
Pada alveolus terjadi pertukaran gas o2 dan co.,Pada alveolus terjadi pertukaran gas o2 an co.,IPA,Deletion Error
"Pada saat udara yang kita hirup sampai di alveolus, oksigen melewati dinding kapiler darah.","Pada saat udara yang kita hirup samai di alveolus, oksigen melewati dinding kapiler darah.",IPA,Deletion Error
Oksigen diikat oleh hemoglobin (hb) darah.,Oksigen diikat oleh hemogloin (hb) darah.,IPA,Deletion Error
"Setelah itu, darah akan mengedarkan oksigen ke seluruh tubuh.","Setelah itu, darah akan mengedarkan oksigen k seluruh tubuh.",IPA,Deletion Error
"Dalam tubuh, oksigen digunakan untuk proses pembentukan energi.","Dalam tubuh, oksigen digunakan untuk proses pementukan energi.",IPA,Deletion Error
Pada proses tersebut dihasilkan energi dan gas karbon dioksida (co2).,Pada proses tersebut dihasilkan energi dan as karbon dioksida (co2).,IPA,Deletion Error
Co2 tersebut diikat kembali oleh hemoglobin darah.,Co2 tersebut diikat kembali oleh hemoglobin drah.,IPA,Deletion Error
"Setelah itu, darah akan membawa co2 ke paru-paru.","Setelah itu, darah akan membawa co2 k paru-paru.",IPA,Deletion Error
"C02 dari paru-paru menuju tenggorokan, kemudian ke lubang hidung untuk dikeluarkan dari dalam tubuh.","C02 dari paru-paru menuju tenggorokan, kmudian ke lubang hidung untuk dikeluarkan dari dalam tubuh.",IPA,Deletion Error
Masuknya o2 dan keluarnya co2 pada saluran pernapasan terjadi pada saat berlangsungnya proses pernapasan.,Masuknya o2 dan keluarnya co2 pada salran pernapasan terjadi pada saat berlangsungnya proses pernapasan.,IPA,Deletion Error
Proses-proses ini diatur oleh otot diafragma dan otot di antara tulang rusuk.,Proses-proses ini diatur oleh otot diafragma an otot di antara tulang rusuk.,IPA,Deletion Error
Pada saat menarik napas otot diafragma mengerut.,Pada saat menarik napas otot diafragma menerut.,IPA,Deletion Error
"Akibatnya, diafragma mendatar, rongga dada membesar, dan udara masuk paru-paru.","Akibatnya, diafragma mendatar, rongga dada membesar, an udara masuk paru-paru.",IPA,Deletion Error
"Selain itu, paru-paru dapat pula terisi udara dengan mengerutnya otot antartulang rusuk.","Selain itu, paru-paru dapat pula terisi udaa dengan mengerutnya otot antartulang rusuk.",IPA,Deletion Error
Otot antartulang rusuk yang mengerut menyebabkan rongga dada membesar dan udara masuk ke dalam paru-paru.,Otot antartulang rusuk yang mengerut menyebabkan ronga dada membesar dan udara masuk ke dalam paru-paru.,IPA,Deletion Error
Proses masuknya udara pernapasan ke dalam paru-paru disebut inspirasi.,Proses masuknya udara pernapasan ke dalam par-paru disebut inspirasi.,IPA,Deletion Error
"Pada saat mengembuskan napas, otot diafragma dan otot antartulang rusuk mengendur.","Pada saat mengembuskan napas, otot diafragma an otot antartulang rusuk mengendur.",IPA,Deletion Error
"Akibatnya, rongga dada mengecil dan paru-paru mengempis sehingga co2 dalam paru-paru terdorong keluar.","Akibatnya, rongga dada mengecil dan paru-paru menempis sehingga co2 dalam paru-paru terdorong keluar.",IPA,Deletion Error
Proses tersebut merupakan proses ekspirasi.,Proses tersebut merupakan pross ekspirasi.,IPA,Deletion Error
Kamu dapat lebih memahami cara kerja paru-paru melalui kegiatan berikut.,Kamu dapat lebih memahami cara kerja par-paru melalui kegiatan berikut.,IPA,Deletion Error
Proses pernapasan dapat terganggu jika ada salah satu alat pernapasan mengalami gangguan.,Proses pernapasan dapat terganggu jika ada slah satu alat pernapasan mengalami gangguan.,IPA,Deletion Error
Gangguan tersebut dapat disebabkan oleh kuman maupun polusi udara.,Gangguan tersebut dapat disebabkan oleh kuman mauun polusi udara.,IPA,Deletion Error
Beberapa gangguan maupun penyakit pada alat pernapasan sebagai berikut.,Beberapa gangguan maupun penyakit pada alat perapasan sebagai berikut.,IPA,Deletion Error
Influenza (flu) merupakan penyakit yang disebabkan oleh virus.,Influenza (flu) merupakan penyakit yang disebabkan ole virus.,IPA,Deletion Error
"Orang yang terserang flu akan mengalami demam, menggigil, batuk, sakit kepala, bersin-bersin, serta nyeri punggung.","Orang yang terserang flu akan mengalami demm, menggigil, batuk, sakit kepala, bersin-bersin, serta nyeri punggung.",IPA,Deletion Error
Lendir yang keluar dari hidung menutup lubang hidung sehingga udara terhalang masuk dan mengganggu pernapasan.,Lendir yang keluar dari hidung menutup lubng hidung sehingga udara terhalang masuk dan mengganggu pernapasan.,IPA,Deletion Error
Sesak napas merupakan gangguan pernapasan karena udara yang tercemar oleh asap.,Sesak napas merupakan gangguan pernapasan karena udaa yang tercemar oleh asap.,IPA,Deletion Error
"Asap dapat berasal dari pembakaran sampah, kendaraan bermotor, dan rokok.","Asap dapat berasal dari pembakaran sampah, kenaraan bermotor, dan rokok.",IPA,Deletion Error
"Selain asap, debu juga dapat mengakibatkan sesak napas.","Selain asap, debu juga dapat mengakibatkan sesk napas.",IPA,Deletion Error
Asma yaitu gangguan pernapasan karena penyempitan saluran pernapasan.,Asma yaitu gangguan pernapasan karena penyempitan salran pernapasan.,IPA,Deletion Error
Menyempitnya saluran pernapasan dapat terjadi karena beberapa hal berikut.,Menyempitnya saluran pernapasan dapat terjadi karena bberapa hal berikut.,IPA,Deletion Error
Udara yang tercemar oleh asap dan debu.,Udara yang tercemar oleh asap dan deb.,IPA,Deletion Error
Udara yang terlalu dingin.,Udara yang teralu dingin.,IPA,Deletion Error
"Keadaan jiwa penderita, misalnya stres dan tekanan emosi.","Keadaan jiwa penderita, misalnya stres dan teknan emosi.",IPA,Deletion Error
Radang paru-paru karena bakteri tuberkulosis.,Radang paru-paru karena baktri tuberkulosis.,IPA,Deletion Error
Radang yang disebabkan oleh bakteri ini biasa disebut tbc paru-paru.,Radang yang disebabkan oleh bakteri ini biaa disebut tbc paru-paru.,IPA,Deletion Error
Bronkitis yaitu adanya peradangan pada batang tenggorok (bronkus).,Bronkitis yaitu adanya peradangan pada batang tengorok (bronkus).,IPA,Deletion Error
Polip merupakan penyempitan saluran pernapasan akibat terjadinya pembengkakan kelenjar limfe.,Polip merupakan penyempitan saluran pernapasan akibat teradinya pembengkakan kelenjar limfe.,IPA,Deletion Error
Gangguan pada alat-alat pernapasan dapat mengganggu aktivitas sehari-hari.,Gangguan pada alat-alat pernapasan dapat mengganggu aktvitas sehari-hari.,IPA,Deletion Error
Pola hidup sehat tersebut di antaranya sebagai berikut.,Pola hidup sehat tersebut di antaranya sebgai berikut.,IPA,Deletion Error
Berolahraga secara teratur.,Berolahraga secara tertur.,IPA,Deletion Error
Menjaga sirkulasi udara di rumah.,Menjaga sirkulasi udara i rumah.,IPA,Deletion Error
Mengonsumsi makanan sehat dan bergizi seimbang.,Mengonsumsi makanan sehat an bergizi seimbang.,IPA,Deletion Error
Mengenakan masker saat berkendaraan.,Mengenakan masker saa berkendaraan.,IPA,Deletion Error
Rokok mengandung 200 bahan berbahaya bagi kesehatan.,Rokok mengandung 200 bahan berbahaya bagi ksehatan.,IPA,Deletion Error
"Racun utama pada rokok yaitu tar, nikotin, dan karbon monoksida.","Racun utama pada rokok yaitu tar, niktin, dan karbon monoksida.",IPA,Deletion Error
Tar merupakan bahan yang bersitat lengket dan menempel pada paru-paru.,Tar merupakan bahan yang bersitat lengket an menempel pada paru-paru.,IPA,Deletion Error
Nikotin merupakan bahan yang memengaruhi saraf dan peredaran darah.,Nikotin merupakan bahan yang memengaruhi saraf an peredaran darah.,IPA,Deletion Error
Zat ini dapat memicu timbulnya kanker paru-paru.,Zat ini dapat memicu timbulnya kanker par-paru.,IPA,Deletion Error
Karbon monoksida merupakan zat yang membuat darah tidak mampu mengikat oksigen.,Karbon monoksida merupakan zat yang membuat drah tidak mampu mengikat oksigen.,IPA,Deletion Error
Rokok memiliki etek racun yang membuat pengisap rokok mengalami 14 kali risiko lebih besar menderita kanker.,Rokok memiliki etek racun yang membuat penisap rokok mengalami 14 kali risiko lebih besar menderita kanker.,IPA,Deletion Error
Hal-hal yang perlu ditanyakan di antaranya jenis-jenis penyakit maupun gangguan pada alat pernapasan.,Hal-hal yang perlu ditanyakan di antaranya jens-jenis penyakit maupun gangguan pada alat pernapasan.,IPA,Deletion Error
Penyempitan saluran pernapasan.,Penyempitan saluran perapasan.,IPA,Deletion Error
Sulit bernapas atau sesak napas.,Sulit bernapas atau sesa napas.,IPA,Deletion Error
Hewan juga bernapas seperti halnya manusia.,Hewan juga bernapas sepeti halnya manusia.,IPA,Deletion Error
Hewan tertentu memiliki alat pernapasan khusus sesuai tempat hidupnya.,Hewan tertentu memiliki alat pernapasan khusus sesai tempat hidupnya.,IPA,Deletion Error
Hewan-hewan yang memiliki alat pernapasan khusus yaitu ikan dan cacing tanah.,Hewan-hewan yang memiliki alat pernapasan khusus yaiu ikan dan cacing tanah.,IPA,Deletion Error
Ikan memiliki alat pernapasan berupa insang.,Ikan memiliki alat pernapaan berupa insang.,IPA,Deletion Error
Insang terletak di sebelah kanan dan kiri kepala.,Insang terletak di sebelah kanan dan kri kepala.,IPA,Deletion Error
Insang ini berjumlah empat pasang.,Insang ini berjumlah empa pasang.,IPA,Deletion Error
Bagian-bagian insang berbentuk lembaran yang disebut lembaran insang.,Bagian-bagian insang berbentuk lemaran yang disebut lembaran insang.,IPA,Deletion Error
Pada lembaran insang terjadi pertukaran udara.,Pada lembaran insang terjdi pertukaran udara.,IPA,Deletion Error
Ikan juga mempunyai gelembung renang untuk menyimpan oksigen dan mengatur gerak.,Ikan juga mempunyai gelembung renang untuk menimpan oksigen dan mengatur gerak.,IPA,Deletion Error
