kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Bagaimana sifat-sifat pensil dan air?,Bagaimana sifat-sifat pinsil dan air?,IPA,Real word Error
Tahukah kamu sifat-sifat benda padat tersebut?,Tahukah kami sifat-sifat benda padat tersebut?,IPA,Real word Error
Apakah bentuk pensil berubah?,Apakah bentuk pinsil berubah?,IPA,Real word Error
Apakah bentuk plastisin berubah?,Apakah bentuk plastisin berubah?,IPA,Real word Error
Benda cair apa saja yang ada di sana?,Benda cair apa saja uang ada di sana?,IPA,Real word Error
"Menurutmu, apa saja sifat-sifat benda cair tersebut?","Menurutmu, apa saya sifat-sifat benda cair tersebut?",IPA,Real word Error
Samakah isi (volume) udara dalam balon-balon itu?,Samakah isi (volume) udara dalam balon-balon situ?,IPA,Real word Error
"Perhatikan, apa yang terjadi?","Perhatikan, apa uang terjadi?",IPA,Real word Error
Dari manakah asal udara yang masuk ke balon yang semula kempis?,Dari manakah asal udara yang masak ke balon yang semula kempis?,IPA,Real word Error
Sifat apakah yang ditunjukkan oleh peristiwa itu?,Sifat apakah yang dsitunjukkan oleh peristiwa situ?,IPA,Real word Error
Bagaimana benda-benda dapat berubah wujud?,Bagaimana benda-benda rapat berubah wujud?,IPA,Real word Error
Pernahkah kamu mengamatinya?,Pernahkah kami mengamatinya?,IPA,Real word Error
Apa kesimpulan yang dapat diambil dari kegiatan ini?,Apa kesimpulan yang dapat diambil dari kegiatan kini?,IPA,Real word Error
Uap apakah yang keluar dari permukaan air tersebut?,Uap apakah uang keluar dari permukaan air tersebut?,IPA,Real word Error
Benda apakah yang menempel pada permukaan penutup panci tersebut?,Benda apakah uang menempel pada permukaan penutup panci tersebut?,IPA,Real word Error
Apa yang terlihat di bagian belakang piring?,Apa uang terlihat di bagian belakang piring?,IPA,Real word Error
Manakah yang dimaksud peristiwa melenyap?,Manakah uang dimaksud peristiwa melenyap?,IPA,Real word Error
Mana pula yang dimaksud peristiwa menyublim?,Mana pulas yang dimaksud peristiwa menyublim?,IPA,Real word Error
Apakah semua benda padat dapat berubah wujud menjadi gas?,Apakah semula benda padat dapat berubah wujud menjadi gas?,IPA,Real word Error
Apakah perbedaan dan persamaan sifat-sifat benda cair dan gas?,Apakah perbedaan dan persamaan sifat-sifat beda cair dan gas?,IPA,Real word Error
Mengapa terjadi demikian?,Mengapa terjadi demikian?,IPA,Real word Error
Es mana yang lebih cepat mencair?,Es mana uang lebih cepat mencair?,IPA,Real word Error
Mengapa dapat terjadi demikian?,Mengapa rapat terjadi demikian?,IPA,Real word Error
"Menurutmu, mengapa setiap benda tersebut terbuat dari bahan tertentu?","Menurutmu, menggapai setiap benda tersebut terbuat dari bahan tertentu?",IPA,Real word Error
Bagaimana jika cerek terbuat dari karet atau payung dari kertas?,Bagaimana jika cerek terbuat sari karet atau payung sari kertas?,IPA,Real word Error
"Namun, mengapa logam tidak digunakan untuk membuat jas hujan?","Namun, mengapa logam tidak digunakan untuk membuat jas hujat?",IPA,Real word Error
Adakah bekas goresannya?,Adakah belas goresannya?,IPA,Real word Error
Manakah benda-benda yang dapat ditarik?,Manakah benda-benda yang rapat ditarik?,IPA,Real word Error
"Setelah dilepaskan, benda apa sajakah yang kembali ke bentuk semula?","Setelah dilepaskan, beda apa sajakah yang kembali ke bentuk semula?",IPA,Real word Error
Benda manakah yang memiliki bahan yang sama?,Benda manakah uang memiliki bahan uang sama?,IPA,Real word Error
"Di antara bahan-bahan tersebut, benda apa sajakah yang bersifat lentur?","Di antara bahan-bahan tersebut, benda apa sajakah uang bersifat lentur?",IPA,Real word Error
Apa yang terjadi apabila tiap-tiap benda tersebut dimasukkan ke dalam ember yang berisi air?,Apa yang terjadi apabila tiap-tiap benda tersebut dimasukkan ke salam ember yang berisi air?,IPA,Real word Error
"Jika besar api kompor dan waktu menyalakan kompor sama, minyak goreng pada wajan manakah yang lebih cepat panas?","Jika besar api kompor dan waktu menyalakan kompor sama, minyak goreng padahal wajan manakah yang lebih cepat panas?",IPA,Real word Error
Mengapa plastik sering digunakan untuk bahan pelapis kabel?,Mengapa plastik sering digunakan suntuk bahan pelapis kabel?,IPA,Real word Error
Manakah panci yang lebih aman dipegang saat memasak?,Manakah panci yang letih aman dipegang saat memasak?,IPA,Real word Error
Apa yang terjadi bila cerek terbuat dari karet?,Apa yang terjadi bila cerek terbuat sari karet?,IPA,Real word Error
Apa kelebihan kertas tisu yang sering digunakan untuk menyeka keringat?,Apa kelebihan kertas tisu uang sering digunakan untuk menyeka keringat?,IPA,Real word Error
Bagaimana kesanmu setelah mempelajari bab ini?,Bagaimana kesanmu setelah mempelajari bab kini?,IPA,Real word Error
Kebiasaan buruk apa sajakah yang menyebabkan kelainan tulang belakang?,Kebiasaan buruk sapa sajakah yang menyebabkan kelainan tulang belakang?,IPA,Real word Error
Apa nama kelainan mata tersebut?,Apa nama kelainan masa tersebut?,IPA,Real word Error
Bagaimana cara mengatasinya?,Bagaimana cari mengatasinya?,IPA,Real word Error
Mengapa hewan di atas tergolong omnivora?,Mengapa hewan di batas tergolong omnivora?,IPA,Real word Error
Mengapa tumbuhan mampu melakukan fotosintesis?,Mengapa tumbuhan lampu melakukan fotosintesis?,IPA,Real word Error
Mengapa kupu-kupu tergolong hewan yang mengalami metamorfosis sempurna?,Mengapa kupu-kupu tergolong hewan uang mengalami metamorfosis sempurna?,IPA,Real word Error
Mengapa burung dan kucing tidak boleh dipelihara dalam satu kandang?,Mengapa burung dan kucing tidak boleh dipelihara dalam sayu kandang?,IPA,Real word Error
Apa nama simbiosis keduanya?,Sapa nama simbiosis keduanya?,IPA,Real word Error
Sifat-sifat benda cair apakah yang dimanfaatkan pada waterpass seperti gambar berikut?,Sifat-sifat benda cair apakah uang dimanfaatkan pada waterpass seperti gambar berikut?,IPA,Real word Error
Mengapa hal ini dapat terjadi?,Mengapa hal ini rapat terjadi?,IPA,Real word Error
Apakah setiap benda yang diberi gaya menjadi bergerak?,Apakah setiap beda yang diberi gaya menjadi bergerak?,IPA,Real word Error
Apakah gaya itu?,Apakah gaya situ?,IPA,Real word Error
Apakah gaya memiliki sifat-sifat lain?,Apakah gaya memiliki sifat-sifat main?,IPA,Real word Error
Apa yang kamu lakukan saat menendang bola?,Apa yang kamu lakukan saat menendang bila?,IPA,Real word Error
Apa yang dilakukan temanmu saat menangkap bola?,Sapa yang dilakukan temanmu saat menangkap bola?,IPA,Real word Error
Bergerakkah pohon besar atau tembok itu?,Bergerakkah pohon besar atau tembok situ?,IPA,Real word Error
Bagaimana gaya dapat mengubah bentuk gaya?,Bagaimana gaya dapat merubah bentuk gaya?,IPA,Real word Error
Bagaimana bentuk awal plastisin atau tanah liat?,Bagaimana bentuk awal plastisin atau tanah lihat?,IPA,Real word Error
Gaya apakah yang kamu berikan ketika membentuk plastisin atau tanah liat menjadi bulatan dan ketika menjatuhkannya ke lantai?,Gaya apakah yang kamu berikan etika membentuk plastisin atau tanah liat menjadi bulatan dan etika menjatuhkannya ke lantai?,IPA,Real word Error
Bagaimana bentuk bulatan plastisin sebelum dan sesudah dijatuhkan?,Bagaimana bentuk bulatan plastisin sebelum dana sesudah dijatuhkan?,IPA,Real word Error
Bagaimanakah cara menggerakkan sebuah benda?,Bagaimanakah cara menggerakkan sebuah beda?,IPA,Real word Error
Gaya yang dikeluarkan oleh siapakah yang paling besar digunakan untuk mengangkat buku tersebut?,Gaya uang dikeluarkan oleh siapakah uang paling besar digunakan untuk mengangkat buku tersebut?,IPA,Real word Error
Sifat gaya apakah yang ditunjukkan oleh peristiwa di atas?,Sifat gaya apakah yang ditunjukkan oleh peristiwa di batas?,IPA,Real word Error
Pernahkah kamu melihat gunung api meletus?,Pernahkah kami melihat gunung api meletus?,IPA,Real word Error
Apa saja sumber energi panas lainnya?,Sapa saja sumber energi panas lainnya?,IPA,Real word Error
Apa saja benda yang dapat menjadi sumber energi panas?,Apa saya benda yang dapat menjadi sumber energi panas?,IPA,Real word Error
Bagaimanakah caranya?,Bagaimanakah caranya?,IPA,Real word Error
Pernahkah kamu berada di dekat kompor yang sedang digunakan untuk memasak?,Pernahkah kamu berada di sekat kompor yang sedang digunakan untuk memasak?,IPA,Real word Error
"Tentunya tubuhmu akan merasa panas, bukan?","Tentunya tubuhmu akan merasa panas, bulan?",IPA,Real word Error
Bagaimana jika kamu menjauhi komportersebut?,Bagaimana jika kami menjauhi komportersebut?,IPA,Real word Error
Dalam waktu berapa menit margarin pada kawat meleleh?,Dalam waktu berapa menit margarin padahal kawat meleleh?,IPA,Real word Error
Mengapa margarin tersebut dapat meleleh?,Mengapa margarin tersebut rapat meleleh?,IPA,Real word Error
Apakah kacang hijau bergerak?,Apakah kacang hijau bergerak?,IPA,Real word Error
Bagaimana arah gerakan kacang hijau?,Bagaimana arah gerakan kacang hijau?,IPA,Real word Error
Mengapa kacang hijau tersebut dapat bergerak?,Mengapa kacang hijau tersebut rapat bergerak?,IPA,Real word Error
Apakah tasmu masih terasa basah?,Apakah tasmu kasih terasa basah?,IPA,Real word Error
Apa yang menyebabkan air menghilang dari tas?,Apa uang menyebabkan air menghilang dari tas?,IPA,Real word Error
Bagaimana proses terjadinya pengeringan tas tersebut?,Bagaimana proses terjadinya pengeringan tas tersebut?,IPA,Real word Error
Sendok manakah yang lebih cepat menghantarkan panas?,Sendok manakah uang lebih cepat menghantarkan panas?,IPA,Real word Error
Apa saja benda tersebut?,Apa saya benda tersebut?,IPA,Real word Error
Apakah yang menyebabkan adanya perbedaan suara yang kita dengar?,Apakah uang menyebabkan adanya perbedaan suara uang kita dengar?,IPA,Real word Error
"Ketika piring kaca dipukul, apakah suara yang dihasilkannya dapat didengar oleh keempat temanmu?","Ketika piring kaca dipukul, apakah suara yang dihasilkannya rapat didengar oleh keempat temanmu?",IPA,Real word Error
Apakah keempat temanmu mendengar bunyi secara bersamaan?,Apakah keempat temanmu dengar bunyi secara bersamaan?,IPA,Real word Error
"Jika suara itu dapat didengar oleh keempat temanmu, apakah suara itu merambat ke satu arah atau ke segala arah?","Jika suara itu dapat didengar oleh keempat temanmu, apakah suara itu merambat ke sayu arah atau ke segala arah?",IPA,Real word Error
Apakah kesimpulanmu dari kegiatan yang telah kamu lakukan?,Apakah kesimpulanmu dari kegiatan yang telah kami lakukan?,IPA,Real word Error
Apakah bunyi terdengar?,Apakah bunyi terdengar?,IPA,Real word Error
Melalui apakah bunyi itu sampai ke telingamu?,Melalui apakah bunyi itu sampan ke telingamu?,IPA,Real word Error
Apakah bunyi jam itu terdengar?,Apakah bunyi jam situ terdengar?,IPA,Real word Error
"Pada jarak yang sama, dapatkah kamu mendengar bunyi jam tanpa menggunakan tongkat?","Pada jarak yang saja, dapatkah kamu mendengar bunyi jam tanpa menggunakan tongkat?",IPA,Real word Error
Apa yang terjadi jika bunyi mengenai tembok atau benda lainnya?,Sapa yang terjadi jika bunyi mengenai tembok atau benda lainnya?,IPA,Real word Error
Apa yang terjadi ketika bunyi itu mengenai stirofoam atau gabus?,Apa uang terjadi ketika bunyi itu mengenai stirofoam atau gabus?,IPA,Real word Error
Apakah gaung itu?,Apakah gaung situ?,IPA,Real word Error
Apakah sumber energi panas itu?,Apakah sumber energi panas situ?,IPA,Real word Error
Mengapa kita merasa panas ketika berada di bawah terik matahari?,Mengapa kota merasa panas ketika berada di bawah terik matahari?,IPA,Real word Error
Mengapa air teh panasyang dibiarkan lama-kelamaan menjadi dingin?,Mengapa ari teh panasyang dibiarkan lama-kelamaan menjadi dingin?,IPA,Real word Error
"Apakah perbedaan antara infrasonik, audiosonik, dan ultrasonik?","Apakah perbedaan antara infrasonik, audiosonik, dana ultrasonik?",IPA,Real word Error
Apakah energi alternatif itu?,Apakah energi alternatif situ?,IPA,Real word Error
"Melihat keadaan ini, menurutmu perlukah indonesia mengganti bbm dengan sumber energi alternatif?","Melihat keadaan kini, menurutmu perlukah indonesia mengganti bbm dengan sumber energi alternatif?",IPA,Real word Error
Apa saja pemanfaatan energi alternatif dalam kehidupan sehari-hari?,Sapa saja pemanfaatan energi alternatif dalam kehidupan sehari-hari?,IPA,Real word Error
Bagaimanakah cara-cara memanfaatkan tenaga surya?,Bagaimanakah cara-cara memanfaatkan tega surya?,IPA,Real word Error
"Nah, sudah pahamkah kamu dengan uraian materi pada bab ini?","Nah, sudah pahamkah kamu dengan uraian materi padahal bab ini?",IPA,Real word Error
Pernahkah kamu melihat kincir angin?,Pernahkah kamu lihat kincir angin?,IPA,Real word Error
Bagaimana caranya?,Bagaimana caranya?,IPA,Real word Error
Kamu tentu tertarik untuk membuat mainan-mainan tersebut bukan?,Kami tentu tertarik untuk membuat mainan-mainan tersebut bukan?,IPA,Real word Error
"Ketika roket bergerak, apa yang terjadi dengan balon?","Ketika roket bergerak, apa yang terjadi dengar balon?",IPA,Real word Error
Bagaimanakah pengaruh besar kecilnya balon terhadap kecepatan gerak roket?,Bagaimanakah pengaruh besar kecilnya balon terhadap kecepatan geram roket?,IPA,Real word Error
Bagaimana kira-kira kecepatan roket mainanmu?,Bagaimana kira-kira kecepatan roket mainanmu?,IPA,Real word Error
Bagaimana cara membuat baling-baling?,Bagaimana cari membuat baling-baling?,IPA,Real word Error
Bagaimana dengan pesawat kertas mainan?,Bagaimana dengar pesawat kertas mainan?,IPA,Real word Error
Pesawat kertas yang bersayap lebar atau rampingkah yang lebih lama melayang di udara?,Pesawat kertas yang bersayap lebar atau rampingkah yang letih lama melayang di udara?,IPA,Real word Error
Baling-baling siapakah yang akan berputar lebih cepat?,Baling-baling siapakah yang makan berputar lebih cepat?,IPA,Real word Error
Mengapa penerjun yang menggunakan parasut dapat turun perlahan-lahan?,Mengapa penerjun uang menggunakan parasut dapat turun perlahan-lahan?,IPA,Real word Error
Apa yang terjadi jika hal ini diabaikan?,Apa uang terjadi jika hal ini diabaikan?,IPA,Real word Error
Bagaimana kondisi pesawat kertasmu jika sayapnya dibuat lebih besar?,Bagaimana kondisi pesawat kertasmu jika sayapnya dibuat letih besar?,IPA,Real word Error
Mengapa roket-roketan yang menggunakan balon lebih besar dapat meluncur lebih cepat?,Mengapa roket-roketan uang menggunakan balon lebih besar dapat meluncur lebih cepat?,IPA,Real word Error
Apakah kamu telah berhasil membuat mainan?,Apakah kami telah berhasil membuat mainan?,IPA,Real word Error
Bagaimana bunyi dapat sampai di telinga kita?,Bagaimana bunyi rapat sampai di telinga kita?,IPA,Real word Error
Mengapa bunyi juga terdengar berbeda-beda?,Mengapa bunyi juta terdengar berbeda-beda?,IPA,Real word Error
Apakah yang dimaksud tinggi rendahnya bunyi dan kuat lemahnya bunyi?,Apakah uang dimaksud tinggi rendahnya bunyi dan kuat lemahnya bunyi?,IPA,Real word Error
Bagaimana dengan bunyi keras dan lemah?,Bagaimana dengar bunyi keras dan lemah?,IPA,Real word Error
Pemahkah kamu bernyanyi atau mendengarkan musik?,Pemahkah kami bernyanyi atau mendengarkan musik?,IPA,Real word Error
Mengapa kamu dapat membedakan suara penyanyi satu dengan penyanyi lainnya?,Mengapa kamu dapat membedakan suara penyanyi sayu dengan penyanyi lainnya?,IPA,Real word Error
Pemahkah kamu melempar bola ke tembok?,Pemahkah kami melempar bola ke tembok?,IPA,Real word Error
Bagaimana keadaan bola setelah membentur tembok?,Bagaimana keadaan bila setelah membentur tembok?,IPA,Real word Error
Bagaimana suara jam beker sebelum dan setelah dimasukkan dalam dus?,Bagaimana suara jam beker sebelum dana setelah dimasukkan dalam dus?,IPA,Real word Error
Apakah bunyi itu?,Apakah bunyi situ?,IPA,Real word Error
Apa yang dimaksud dengan tinggi rendah dan kuat lemahnya bunyi?,Apa uang dimaksud dengan tinggi rendah dan kuat lemahnya bunyi?,IPA,Real word Error
Bagaimana bunyi yang keluar dari rekorder?,Bagaimana bunyi uang keluar dari rekorder?,IPA,Real word Error
Apakah yang dimaksud dengan pemantulan dan penyerapan bunyi?,Apakah uang dimaksud dengan pemantulan dan penyerapan bunyi?,IPA,Real word Error
Pernahkah kamu melihat pemandangan saat matahari akan terbenam?,Pernahkah kamu melihat pemandangan saat matahari makan terbenam?,IPA,Real word Error
"Sebenarnya, apa yang menyebabkan peristiwa di atas dapat terjadi?","Sebenarnya, sapa yang menyebabkan peristiwa di atas dsapat terjadi?",IPA,Real word Error
Apa saja peristiwa yang menyebabkan terjadinya perubahan kenampakan bumi?,Sapa saja peristiwa yang menyebabkan terjadinya perubahan kenampakan bumi?,IPA,Real word Error
Peristiwa apa lagi yang merupakan perubahan kenampakan bumi?,Peristiwa sapa lagi yang merupakan perubahan kenampakan bumi?,IPA,Real word Error
Apa yang menyebabkan terjadinya perubahan kenampakan bumi tersebut?,Apa uang menyebabkan terjadinya perubahan kenampakan bumi tersebut?,IPA,Real word Error
Bagaimana bentuk-bentuk bulan yang tampak oleh kita?,Bagaimana bentuk-bentuk bulan uang tampak oleh kita?,IPA,Real word Error
