kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Itulah beberapa cara penghematan air.,Itulah beberapa cara penghematan air',IPA,Punctuation Error
Daur air dimulai dari menguapnya air dari berbagai sumber.,Daur air dimulai dari menguapnya air dari berbagai sumber',IPA,Punctuation Error
Lama-kelamaan udara tidak dapat lagi menampung uap air.,Lama?kelamaan udara tidak dapat lagi menampung uap air.,IPA,Punctuation Error
"Jika suhu uap air turun, uap air ini akan berubah menjadi titik-titik air (mengembun).","Jika suhu uap air turun, uap air ini akan berubah menjadi titik-titik air (mengembun=.",IPA,Punctuation Error
Titik-titik air turun menjadi hujan.,Titik?titik air turun menjadi hujan.,IPA,Punctuation Error
Kegiatan yang memengaruhi daur air sebagai berikut.,Kegiatan yang memengaruhi daur air sebagai berikut',IPA,Punctuation Error
Penebangan pohon secara liar.,Penebangan pohon secara liar',IPA,Punctuation Error
"Betonisasi atau pengaspalan jalan, terutama jalan-jalan di kampung.","Betonisasi atau pengaspalan jalan, terutama jalan-jalan di kampung@",IPA,Punctuation Error
Cara menghemat air sebagai berikut.,Cara menghemat air sebagai berikut',IPA,Punctuation Error
Menutup keran setelah menggunakannya.,Menutup keran setelah menggunakannya',IPA,Punctuation Error
Menggunakan air seperlunya.,Menggunakan air seperlunya',IPA,Punctuation Error
Uap air yang suhunya turun akan berubah menjadi air.,Uap air yang suhunya turun akan berubah menjadi air',IPA,Punctuation Error
Pohon-pohon mempunyai arti penting dalam daur air.,Pohon?pohon mempunyai arti penting dalam daur air.,IPA,Punctuation Error
"Secara teori, sebenarnya air di permukaan bumi tidak akan habis.",Secara teori@ sebenarnya air di permukaan bumi tidak akan habis.,IPA,Punctuation Error
"Hujan deras terus mengguyur daerah tawangmangu, jawa tengah.",Hujan deras terus mengguyur daerah tawangmangu@ jawa tengah.,IPA,Punctuation Error
Tiba-tiba terdengar bunyi gemuruh diikuti runtuhnya tanah dari perbukitan.,Tiba?tiba terdengar bunyi gemuruh diikuti runtuhnya tanah dari perbukitan.,IPA,Punctuation Error
"Bencana tanah longsor itu menimpa dusun mogol ledoksari, tawangmangu, bulan januari 2008.","Bencana tanah longsor itu menimpa dusun mogol ledoksari, tawangmangu, bulan januari 2008@",IPA,Punctuation Error
Tanah longsor tersebut menimbuni rumah-rumah penduduk.,Tanah longsor tersebut menimbuni rumah?rumah penduduk.,IPA,Punctuation Error
Bencana itu memakan banyak korban jiwa.,Bencana itu memakan banyak korban jiwa',IPA,Punctuation Error
Itulah salah satu peristiwa alam yang terjadi di indonesia.,Itulah salah satu peristiwa alam yang terjadi di indonesia',IPA,Punctuation Error
"Selain tanah longsor, masih banyak peristiwa alam lain yang terjadi di indonesia.",Selain tanah longsor@ masih banyak peristiwa alam lain yang terjadi di indonesia.,IPA,Punctuation Error
Kamu akan mempelajarinya pada bab ini.,Kamu akan mempelajarinya pada bab ini',IPA,Punctuation Error
Tanah longsor hanyalah salah satu dari sekian banyak peristiwa alam yang terjadi di indonesia.,Tanah longsor hanyalah salah satu dari sekian banyak peristiwa alam yang terjadi di indonesia',IPA,Punctuation Error
Masih banyak peristiwa alam yang terjadi di indonesia.,Masih banyak peristiwa alam yang terjadi di indonesia',IPA,Punctuation Error
Semua jenis aktivitas alam disebut juga peristiwa alam.,Semua jenis aktivitas alam disebut juga peristiwa alam',IPA,Punctuation Error
Segala macam bencana alam termasuk dalam peristiwa alam.,Segala macam bencana alam termasuk dalam peristiwa alam',IPA,Punctuation Error
Sekarang kita akan mempelajari berbagai macam bencana alam yang pernah terjadi di indonesia.,Sekarang kita akan mempelajari berbagai macam bencana alam yang pernah terjadi di indonesia',IPA,Punctuation Error
"Gempa dibedakan menjadi tiga, yaitu gempa vulkanik, runtuhan, dan tektonik.","Gempa dibedakan menjadi tiga@ yaitu gempa vulkanik, runtuhan, dan tektonik.",IPA,Punctuation Error
Gempa yang paling hebat yaitu gempa tektonik.,Gempa yang paling hebat yaitu gempa tektonik',IPA,Punctuation Error
Gempa tektonik terjadi karena adanya pergeseran kerak bumi.,Gempa tektonik terjadi karena adanya pergeseran kerak bumi',IPA,Punctuation Error
Sebagian besar gempa tektonik terjadi ketika dua lempeng saling bergesekan.,Sebagian besar gempa tektonik terjadi ketika dua lempeng saling bergesekan',IPA,Punctuation Error
"Gempa bumi ini dapat mengakibatkan pohon-pohon tumbang, bangunan runtuh, tanah terbelah, dan makhluk hidup termasuk manusia menjadi korban.","Gempa bumi ini dapat mengakibatkan pohon-pohon tumbang} bangunan runtuh, tanah terbelah, dan makhluk hidup termasuk manusia menjadi korban.",IPA,Punctuation Error
Hal ini tergantung posisimu saat gempa terjadi.,Hal ini tergantung posisimu saat gempa terjadi',IPA,Punctuation Error
"Di daerah rawan gempa, bangunan dirancang sedemikian rupa agar tahan terhadap getaran.",Di daerah rawan gempa@ bangunan dirancang sedemikian rupa agar tahan terhadap getaran.,IPA,Punctuation Error
"Apabila kamu berada di dalam bangunan seperti ini, sebaiknya kamu tetap berada di dalam saat terjadi gempa.",Apabila kamu berada di dalam bangunan seperti ini@ sebaiknya kamu tetap berada di dalam saat terjadi gempa.,IPA,Punctuation Error
"Apabila kamu berada di luar, mungkin yang paling aman tetap tinggal di luar.",Apabila kamu berada di luar@ mungkin yang paling aman tetap tinggal di luar.,IPA,Punctuation Error
Gempa bumi menghancurkan rumah-rumah penduduk.,Gempa bumi menghancurkan rumah?rumah penduduk.,IPA,Punctuation Error
Gempa bumi mempunyai kekuatan yang berbeda-beda.,Gempa bumi mempunyai kekuatan yang berbeda?beda.,IPA,Punctuation Error
Kekuatan gempa diukur menggunakan satuan skala richter.,Kekuatan gempa diukur menggunakan satuan skala richter',IPA,Punctuation Error
Alat untuk mengukur gempa yaitu seismograf.,Alat untuk mengukur gempa yaitu seismograf',IPA,Punctuation Error
Terjadinya gempa tektonik dimulai dari sebuah tempat yang disebut pusat gempa.,Terjadinya gempa tektonik dimulai dari sebuah tempat yang disebut pusat gempa',IPA,Punctuation Error
Pusat gempa dapat berada di daratan atau lautan.,Pusat gempa dapat berada di daratan atau lautan',IPA,Punctuation Error
Pusat gempa yang berada di lautan dapat menyebabkan gempa bumi di bawah laut.,Pusat gempa yang berada di lautan dapat menyebabkan gempa bumi di bawah laut',IPA,Punctuation Error
Gempa seperti ini bisa menyebabkan gelombang hebat yang disebut tsunami.,Gempa seperti ini bisa menyebabkan gelombang hebat yang disebut tsunami',IPA,Punctuation Error
Gelombang itu bergerak menuju pantai dengan kecepatan sangat tinggi dan kekuatannya sangat besar.,Gelombang itu bergerak menuju pantai dengan kecepatan sangat tinggi dan kekuatannya sangat besar',IPA,Punctuation Error
Kecepatannya dapat mencapai 1.000 km perjam.,Kecepatannya dapat mencapai 1?000 km perjam.,IPA,Punctuation Error
"Ketika mencapai pantai, gelombang tersebut naik sehingga membentuk dinding raksasa.",Ketika mencapai pantai@ gelombang tersebut naik sehingga membentuk dinding raksasa.,IPA,Punctuation Error
Tinggi gelombang laut normal antara 1-2 meter.,Tinggi gelombang laut normal antara 1?2 meter.,IPA,Punctuation Error
"Namun, saat tsunami tinggi gelombang laut dapat mencapai 30-50 meter.","Namun, saat tsunami tinggi gelombang laut dapat mencapai 30-50 meter@",IPA,Punctuation Error
Gelombang ini akan bergerak cepat menuju daratan dan merusak segala sesuatu yang dilaluinya.,Gelombang ini akan bergerak cepat menuju daratan dan merusak segala sesuatu yang dilaluinya',IPA,Punctuation Error
Tsunami dapat terjadi karena adanya gempa bumi di bawah laut.,Tsunami dapat terjadi karena adanya gempa bumi di bawah laut',IPA,Punctuation Error
Gempa bumi ini dapat mengakibatkan dasar laut naik atau turun secara tiba-tiba.,Gempa bumi ini dapat mengakibatkan dasar laut naik atau turun secara tiba?tiba.,IPA,Punctuation Error
Kesetimbangan air yang ada di atasnya menjadi terganggu.,Kesetimbangan air yang ada di atasnya menjadi terganggu',IPA,Punctuation Error
"Akhirnya, terjadilah aliran energi air laut.",Akhirnya@ terjadilah aliran energi air laut.,IPA,Punctuation Error
Aliran energi air laut ini ketika sampai di pantai menjadi gelombang besar.,Aliran energi air laut ini ketika sampai di pantai menjadi gelombang besar',IPA,Punctuation Error
Gelombang besar inilah yag disebut tsunami.,Gelombang besar inilah yag disebut tsunami',IPA,Punctuation Error
"Gunung api yang sedang meletus dapat memuntahkan awan debu, abu, dan lelehan batuan pijar atau lava.","Gunung api yang sedang meletus dapat memuntahkan awan debu, abu, dan lelehan batuan pijar atau lava@",IPA,Punctuation Error
"Saat menuruni gunung, lava ini dapat membakar apa saja yang dilaluinya.",Saat menuruni gunung@ lava ini dapat membakar apa saja yang dilaluinya.,IPA,Punctuation Error
"Namun saat dingin, aliran lava ini mengeras dan menjadi batu.",Namun saat dingin@ aliran lava ini mengeras dan menjadi batu.,IPA,Punctuation Error
"Apabila lava ini bercampur dengan air hujan, dapat mengakibatkan banjir lahar dingin.",Apabila lava ini bercampur dengan air hujan@ dapat mengakibatkan banjir lahar dingin.,IPA,Punctuation Error
Gunung meletus sering disertai dengan gempa bumi.,Gunung meletus sering disertai dengan gempa bumi',IPA,Punctuation Error
Gempa bumi yang disebabkan oleh gunung meletus disebut gempa bumi vulkanik.,Gempa bumi yang disebabkan oleh gunung meletus disebut gempa bumi vulkanik',IPA,Punctuation Error
Misalnya gempa yang terjadi saat gunung krakatau meletus pada tahun 1883.,Misalnya gempa yang terjadi saat gunung krakatau meletus pada tahun 1883',IPA,Punctuation Error
Letusan gunung krakatau ini juga mengakibatkan gelombang tsunami.,Letusan gunung krakatau ini juga mengakibatkan gelombang tsunami',IPA,Punctuation Error
Letusan gunung api dapat mengakibatkan berbagai dampakyang merugikan.,Letusan gunung api dapat mengakibatkan berbagai dampakyang merugikan',IPA,Punctuation Error
Lava pijar yang dimuntahkan oleh gunung api dapat membakar kawasan hutan yang dilaluinya.,Lava pijar yang dimuntahkan oleh gunung api dapat membakar kawasan hutan yang dilaluinya',IPA,Punctuation Error
Berbagai jenis tumbuhan dan hewan mati terbakar.,Berbagai jenis tumbuhan dan hewan mati terbakar',IPA,Punctuation Error
"Apabila lava pijar ini mengalir sampai ke permukiman penduduk, dapat memakan korban jiwa manusia dan menyebabkan kerusakan yang cukup parah.",Apabila lava pijar ini mengalir sampai ke permukiman penduduk@ dapat memakan korban jiwa manusia dan menyebabkan kerusakan yang cukup parah.,IPA,Punctuation Error
Lava panas meluncur dari gunung api disertai dengan kepulan asap panas.,Lava panas meluncur dari gunung api disertai dengan kepulan asap panas',IPA,Punctuation Error
Kepulan asap panas ini bentuknya seperti wedus gembel atau sejenis domba yang berbulu gembel.,Kepulan asap panas ini bentuknya seperti wedus gembel atau sejenis domba yang berbulu gembel',IPA,Punctuation Error
"Oleh karena itu, masyarakat menyebut kepulan asap ini dengan wedus gembel.",Oleh karena itu@ masyarakat menyebut kepulan asap ini dengan wedus gembel.,IPA,Punctuation Error
Bencana banjir diawali dengan curah hujan yang sangat tinggi.,Bencana banjir diawali dengan curah hujan yang sangat tinggi',IPA,Punctuation Error
Curah hujan dikatakan tinggi jika hujan turun secara terus-menerus dan besarnya lebih dari 50 mm per hari.,Curah hujan dikatakan tinggi jika hujan turun secara terus?menerus dan besarnya lebih dari 50 mm per hari.,IPA,Punctuation Error
Air hujan dapat mengakibatkan banjir jika tidak mendapat cukup tempat untuk mengalir.,Air hujan dapat mengakibatkan banjir jika tidak mendapat cukup tempat untuk mengalir',IPA,Punctuation Error
Seringkali sungai tidak mampu menampung air hujan sehingga air meluap menjadi banjir.,Seringkali sungai tidak mampu menampung air hujan sehingga air meluap menjadi banjir',IPA,Punctuation Error
Sepanjang bulan januari 2008 terjadi banjir di berbagai daerah.,Sepanjang bulan januari 2008 terjadi banjir di berbagai daerah',IPA,Punctuation Error
"Banjir melanda kota-kota besar seperti jakarta, semarang, solo, aceh, dan lampung.","Banjir melanda kota-kota besar seperti jakarta} semarang, solo, aceh, dan lampung.",IPA,Punctuation Error
Bencana banjir dapat mengakibatkan kerugian yang sangat besar.,Bencana banjir dapat mengakibatkan kerugian yang sangat besar',IPA,Punctuation Error
Rumah-rumah dan ribuan hektare sawah yang ditanami padi rusak.,Rumah?rumah dan ribuan hektare sawah yang ditanami padi rusak.,IPA,Punctuation Error
Jalan-jalan terputus tidak bisa dilewati.,Jalan?jalan terputus tidak bisa dilewati.,IPA,Punctuation Error
"Korban banjir pun dapat terancam berbagai penyakit seperti diare, kolera, dan penyakit-penyakit kulit.","Korban banjir pun dapat terancam berbagai penyakit seperti diare, kolera, dan penyakit@penyakit kulit.",IPA,Punctuation Error
Tanah longsor biasanya disebabkan oleh hujan yang deras.,Tanah longsor biasanya disebabkan oleh hujan yang deras',IPA,Punctuation Error
Hal ini karena tanah tidak sanggup menahan terjangan air hujan akibat adanya penggundulan hutan.,Hal ini karena tanah tidak sanggup menahan terjangan air hujan akibat adanya penggundulan hutan',IPA,Punctuation Error
Tanah longsor dapat meruntuhkan semua benda di atasnya.,Tanah longsor dapat meruntuhkan semua benda di atasnya',IPA,Punctuation Error
"Selain itu, tanah longsor dapat menimbun rumah-rumah penduduk yang ada di bawahnya.","Selain itu, tanah longsor dapat menimbun rumah-rumah penduduk yang ada di bawahnya@",IPA,Punctuation Error
Sepanjang bulan januari 2008 terjadi tanah longsor di beberapa daerah.,Sepanjang bulan januari 2008 terjadi tanah longsor di beberapa daerah',IPA,Punctuation Error
Bencana ini di antaranya terjadi di brebes dan tawangmangu yang memakan banyak korban harta dan jiwa.,Bencana ini di antaranya terjadi di brebes dan tawangmangu yang memakan banyak korban harta dan jiwa',IPA,Punctuation Error
Angin puting beliung merupakan angin yang sangat kencang dan bergerak memutar.,Angin puting beliung merupakan angin yang sangat kencang dan bergerak memutar',IPA,Punctuation Error
Puting beliung biasanya terjadi pada saat hujan deras yang disertai angin kencang.,Puting beliung biasanya terjadi pada saat hujan deras yang disertai angin kencang',IPA,Punctuation Error
Kecepatan angin puting beliung bisa mencapai 175 km/jam.,Kecepatan angin puting beliung bisa mencapai 175 km@jam.,IPA,Punctuation Error
Angin puting beliung dapat menerbangkan segala macam benda yang dilaluinya.,Angin puting beliung dapat menerbangkan segala macam benda yang dilaluinya',IPA,Punctuation Error
Akhir-akhir ini angin puting beliung sering terjadi di negara kita.,Akhir?akhir ini angin puting beliung sering terjadi di negara kita.,IPA,Punctuation Error
"Beberapa daerah yang mengalami angin puting beliung yaitu magelang, lampung, garut, nusa tenggara timur, dan banjarmasin.","Beberapa daerah yang mengalami angin puting beliung yaitu magelang} lampung, garut, nusa tenggara timur, dan banjarmasin.",IPA,Punctuation Error
Kamu juga dapat membuat tulisan berdasarkan pengalaman pribadi atau dari hasil pengamatanmu.,Kamu juga dapat membuat tulisan berdasarkan pengalaman pribadi atau dari hasil pengamatanmu',IPA,Punctuation Error
"Sebaiknya, kamu juga menyertakan foto atau gambar akibat peristiwa alam itu.",Sebaiknya@ kamu juga menyertakan foto atau gambar akibat peristiwa alam itu.,IPA,Punctuation Error
Peristiwa-peristiwa alam tersebut tidak dapat kita cegah.,Peristiwa?peristiwa alam tersebut tidak dapat kita cegah.,IPA,Punctuation Error
"Gempa bumi, gunung meletus, dan angin puting beliung dapat terjadi secara tiba-tiba.","Gempa bumi, gunung meletus, dan angin puting beliung dapat terjadi secara tiba@tiba.",IPA,Punctuation Error
"Namun, sebenarnya peristiwa alam itu dapat diperkirakan sebelumnya.",Namun@ sebenarnya peristiwa alam itu dapat diperkirakan sebelumnya.,IPA,Punctuation Error
Badan meteorologi dan geofisika (bmg) dapat memperkirakan peristiwa alam itu akan terjadi.,Badan meteorologi dan geofisika (bmg) dapat memperkirakan peristiwa alam itu akan terjadi[,IPA,Punctuation Error
Informasi itu diumumkan kepada masyarakat sehingga masyarakat dapat menyelamatkan diri.,Informasi itu diumumkan kepada masyarakat sehingga masyarakat dapat menyelamatkan diri',IPA,Punctuation Error
Bmg juga bertugas mengamati kondisi cuaca harian.,Bmg juga bertugas mengamati kondisi cuaca harian',IPA,Punctuation Error
"Stasiun meteorologi yang mengamati kondisi cuaca, biasanya berada di kota-kota besar.","Stasiun meteorologi yang mengamati kondisi cuaca, biasanya berada di kota-kota besar@",IPA,Punctuation Error
