kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Energi getaran dihasilkan dari benda yang bergetar.,Energi getaran dihasilkan dari benda yang beregtar.,IPA,Transposition Error
Contohnya adalah dawai gitar.,Contohnya adalah adwai gitar.,IPA,Transposition Error
Dawai gitar akan bergetar ketika dipetik.,Dawai gitar akan brgetaer ketika dipetik.,IPA,Transposition Error
Dawai gitar yang dipetik menghasilkan energi getaran.,Dawai gitar yang dipetik menghasilkan energi getraan.,IPA,Transposition Error
Energi getaran berhubungan dengan energi bunyi.,Energi getaran berhubungan deangn energi bunyi.,IPA,Transposition Error
Karena benda yang bergetar menghasilkan bunyi.,Karena benda yang brgetaer menghasilkan bunyi.,IPA,Transposition Error
"Selain bergetar, dawai gitar yang dipetik juga menghasilkan bunyi.","Selain bergetar, dawai gitar yang dipetik ajug menghasilkan bunyi.",IPA,Transposition Error
"Macam-macam energi antara lain energi panas, energi gerak, dan energi getaran.","Macam-macam enegri antara lain energi panas, energi gerak, dan energi getaran.",IPA,Transposition Error
Energi tidak akan habis atau hilang.,Energi tidak akan hasbi atau hilang.,IPA,Transposition Error
Energi hanya bisa berubah bentuk.,Energi hanya bisa erbubah bentuk.,IPA,Transposition Error
Contohnya pada setrika listrik.,Contohnya pada setirka listrik.,IPA,Transposition Error
Setrika listrik mengubah energi listrik menjadi energi panas.,Setrika listrik mengubah enegri listrik menjadi energi panas.,IPA,Transposition Error
Aliran air sungai dapat menghasilkan suatu energi.,Aliran air sungai dapat menghasilkan suatu enegri.,IPA,Transposition Error
Kamu telah mengenal macam-macam energi.,Kamu telah mengenal acam-mamcam energi.,IPA,Transposition Error
Sekarang kamu akan mempelajari dari mana energi itu berasal.,Sekarang kamu akan mempelajari dari mana enegri itu berasal.,IPA,Transposition Error
Energi berasal dari sumber energi.,Energi berasal dari suembr energi.,IPA,Transposition Error
Berikut ini adalah berbagai macam sumber energi.,Berikut ini adalah berbagai macam sumber enegri.,IPA,Transposition Error
Sumber energi panas yang terbesar adalah matahari.,Sumber energi panas yang terbesar adalah mtahaari.,IPA,Transposition Error
Tidak ada benda yang dapat menghasilkan energi sebesar energi matahari.,Tidak ada benda yang dapat menghasilkan enegri sebesar energi matahari.,IPA,Transposition Error
Matahari menghasilkan panas yang dapat dimanfaatkan untuk kehidupan sehari-hari.,Matahari menghasilkan panas yang dapat dimanfaatkan untuk kehidupan sehri-ahari.,IPA,Transposition Error
"Misalnya, untuk mengeringkan pakaian, menjemur padi, dan lain-lain.","Mislnaya, untuk mengeringkan pakaian, menjemur padi, dan lain-lain.",IPA,Transposition Error
"Selain itu, matahari juga menerangi bumi kita dengan sinarnya.","Selain itu, matahari juga menerangi bumi akit dengan sinarnya.",IPA,Transposition Error
Sinar matahari juga dimanfaatkan tumbuhan untuk fotosintesis.,Sinar matahari juga dimanfaatkan tumbuhan untuk ftosintesios.,IPA,Transposition Error
Energi matahari sangat bermanfaat bagi kehidupan makhluk hidup.,Energi matahari sangat bermanfaat bagi kehidupan maklhuk hidup.,IPA,Transposition Error
"Tanpa adanya matahari, makhluk hidup tidak akan bisa hidup.","Tanpa adanya matahari, makhluk hidup tidak naka bisa hidup.",IPA,Transposition Error
"Benda lain yang menghasilkan energi panas, antara lain kompor dan setrika.","Benda lain yang menghasilkan energi panas, ntaraa lain kompor dan setrika.",IPA,Transposition Error
Kompor mendapatkan panas dari api.,Kompor mendapatkan panas ardi api.,IPA,Transposition Error
"Supaya api tetap menyala, api diberi bahan bakar berupa minyak tanah.","Supaya api tetap menyala, api diberi abhan bakar berupa minyak tanah.",IPA,Transposition Error
Api dan minyak tanah termasuk sumber energi panas.,Api dan minyak tanah termasuk sumber enegri panas.,IPA,Transposition Error
Setrika menghasilkan energi panas.,Setrika menghasilkan enegri panas.,IPA,Transposition Error
Setrika dapat menghasilkan panas karena dihubungkan dengan listrik.,Setrika dapat menghasilkan panas karena dihubungkan denagn listrik.,IPA,Transposition Error
"Jika tidak ada listrik, setrika tidak akan panas.","Jika tidak ada listrik, setrika tidak naka panas.",IPA,Transposition Error
Berarti listrik termasuk sumber energi panas.,Berarti listrik termasuk suembr energi panas.,IPA,Transposition Error
Benda yang menghasilkan energi gerak adalah kincir angin dan kipas angin.,Benda yang menghasilkan energi gerak adalah kinicr angin dan kipas angin.,IPA,Transposition Error
Kincir angin dapat berputar menghasilkan energi gerak karena tertiup oleh angin.,Kincir angin dapat berputar menghasilkan energi agerk karena tertiup oleh angin.,IPA,Transposition Error
Angin merupakan sumber energi gerak.,Angin merupakan sumber engeri gerak.,IPA,Transposition Error
Kipas angin dapat berputar menghasilkan energi gerak karena dihubungkan dengan listrik.,Kipas angin dapat berputar menghasilkan energi agerk karena dihubungkan dengan listrik.,IPA,Transposition Error
"Tanpa listrik, kipas angin tidak bisa berputar.","Tanpa listrik, kipas angin tidak bisa beruptar.",IPA,Transposition Error
Listrik termasuk sumber energi gerak.,Listrik termasuk sumber engeri gerak.,IPA,Transposition Error
Sepeda dapat bergerak jika kamu kayuh pedalnya atau kamu dorong sepedanya.,Sepeda dapat bergerak jika kamu kayuh pedlanya atau kamu dorong sepedanya.,IPA,Transposition Error
Mengayuh dan mendorong sepeda menggunakan energi.,Mengayuh dan mendorong sedpea menggunakan energi.,IPA,Transposition Error
Energi gerak yang digunakan berasal dari tenaga manusia.,Energi gerak yang digunakan berasal dari tengaa manusia.,IPA,Transposition Error
"Angin, listrik, dan tenaga manusia merupakan sumber energi gerak.","Angin, listrik, dan tenaga manusia merupakan sumebr energi gerak.",IPA,Transposition Error
Dawai gitar dapat bergetar karena petikan jari tangan manusia.,Dawai gitar dapat bergetar karena petikan ijar tangan manusia.,IPA,Transposition Error
Petikan itu menggunakan tenaga manusia.,Petikan itu menggunakan tegnaa manusia.,IPA,Transposition Error
Sehingga tenaga manusia termasuk sumber energi getaran.,Sehingga tenaga manusia termasuk sumber energi getraan.,IPA,Transposition Error
Telepon genggam juga dapat bergetar.,Telepon genggam juga datpa bergetar.,IPA,Transposition Error
Getaran itu dapat dihasilkan karena diberi energi listrik.,Getaran itu dapat dihasilkan karena diberi enegri listrik.,IPA,Transposition Error
Energi listrik itu diperoleh dari baterai.,Energi listrik itu dipreoleh dari baterai.,IPA,Transposition Error
"Jadi, baterai termasuk sumber energi getaran.","Jadi, baterai termasuk suembr energi getaran.",IPA,Transposition Error
Contoh yang lainnya adalah radio dan televisi.,Contoh yang lainnya adalah radio dan tleveisi.,IPA,Transposition Error
Radio dan televisi dapat menghasilkan suara melalui getaran gelombang.,Radio dan televisi dapat menghasilkan suara mellaui getaran gelombang.,IPA,Transposition Error
Getaran dihasilkan karena diberi energi berupa listrik.,Getaran dihasilkan karena diberi energi berupa lisrtik.,IPA,Transposition Error
"Sumber energi getaran di antaranya adalah baterai, tenaga manusia, dan listrik.","Sumber energi getaran di antaranya adalah batreai, tenaga manusia, dan listrik.",IPA,Transposition Error
"Contoh sumber energi antara lain matahari, tenaga manusia, listrik, angin, minyak tanah, dan baterai.","Contoh sumber energi antara lain matahari, tengaa manusia, listrik, angin, minyak tanah, dan baterai.",IPA,Transposition Error
"Tahukah kamu, jika dalam satu detik matahari menggunakan energi sebanyak 40.000.000.000.000.000.000.000.000 joule energi.","Tahukah kamu, jika dalam satu detik mtahaari menggunakan energi sebanyak 40.000.000.000.000.000.000.000.000 joule energi.",IPA,Transposition Error
Makanan merupakan sumber energi bagi manusia.,Makanan merupakan sumber engeri bagi manusia.,IPA,Transposition Error
Cara gerak benda berbeda-beda.,Cara gerak dbena berbeda-beda.,IPA,Transposition Error
"Gerak benda terdiri dari gerak jatuh, berputar, menggelinding, mengalir, memantul, dan meluncur.","Gerak benda terdiri dari gerak jatuh, beruptar, menggelinding, mengalir, memantul, dan meluncur.",IPA,Transposition Error
Ukuran dan bentuk benda memengaruhi gerak benda.,Ukuran dan bentuk dbena memengaruhi gerak benda.,IPA,Transposition Error
Contoh benda yang mengandung energi panas adalah setrika dan kompor.,Contoh benda yang mengandung energi panas adaalh setrika dan kompor.,IPA,Transposition Error
Contoh benda yang mengandung energi gerak adalah kincir angin dan kipas angin.,Contoh benda yang mengandung energi gerak adaalh kincir angin dan kipas angin.,IPA,Transposition Error
Contoh benda yang mengandung energi getaran adalah dawai gitar.,Contoh benda yang mengandung energi getaran adaalh dawai gitar.,IPA,Transposition Error
"Listrik, sinar matahari, tenaga manusia, bahan bakar merupakan contoh dari sumber energi.","Listrik, sinar matahari, tenaga manusia, bahan abkar merupakan contoh dari sumber energi.",IPA,Transposition Error
Kamu sudah mengetahui bahwa angin adalah sumber energi gerak.,Kamu sudah mengetahui bahwa angin adalah sumebr energi gerak.,IPA,Transposition Error
Angin yang memutar kincir angin ternyata sangat bermanfaat bagi manusia.,Angin yang memutar kincir angin ternyata sanagt bermanfaat bagi manusia.,IPA,Transposition Error
Menerapkan konsep energi gerak.,Menerapkan konsep enegri gerak.,IPA,Transposition Error
Membuat kincir angin untuk menunjukkan bentuk energi angin dapat diubah menjadi energi gerak.,Membuat kincir angin untuk menunjukkan bentuk enegri angin dapat diubah menjadi energi gerak.,IPA,Transposition Error
Menerapkan cara menghemat energi dalam kehidupan sehari-hari.,Menerapkan cara menghemat energi dalam kehidupan sehri-haari.,IPA,Transposition Error
Energi adalah sesuatu yang membuat benda dapat berfungsi.,Energi adalah sesuatu yang membuat benda adpat berfungsi.,IPA,Transposition Error
Energi tidak dapat dilihat.,Energi tidak adpat dilihat.,IPA,Transposition Error
Tetapi energi dapat dirasakan manfaatnya.,Tetapi energi dapat dirsaakan manfaatnya.,IPA,Transposition Error
"Energi berasal dari sumber energi, seperti matahari, angin, air, makanan, listrik, minyak bumi, dan lain-lain.","Energi berasal dari sumber energi, seperti mtahaari, angin, air, makanan, listrik, minyak bumi, dan lain-lain.",IPA,Transposition Error
Tetapi suatu energi hanya berubah ke bentuk energi yang lain.,Tetapi suatu energi hanya berubah ke benutk energi yang lain.,IPA,Transposition Error
Energi itu akan berputar kembali hingga berubah ke bentuk semula.,Energi itu akan berputar kembali hingga berbuah ke bentuk semula.,IPA,Transposition Error
Energi gerak dapat kita temui pada benda di sekeliling kita.,Energi gerak dapat kita temui pada dbena di sekeliling kita.,IPA,Transposition Error
Benda yang menghasilkan energi gerak antara lain kincir angin dan kipas angin.,Benda yang menghasilkan energi gerak antara nlai kincir angin dan kipas angin.,IPA,Transposition Error
Negara yang dijuluki negeri kincir angin adalah belanda.,Negara yang dijuluki negeri kincir angin adaalh belanda.,IPA,Transposition Error
Di negara ini banyak sekali dibangun kincir angin.,Di negara ini banyak sekali dibangun kinicr angin.,IPA,Transposition Error
Kincir angin ini dulunya berfungsi untuk menggerakkan pompa untuk mengeringkan pantai laut utara.,Kincir angin ini dulunya berfungsi untuk mengerakkagn pompa untuk mengeringkan pantai laut utara.,IPA,Transposition Error
Di indonesia kincir angin juga sudah mulai dimanfaatkan.,Di indonesia kincir angin juga sudah amuli dimanfaatkan.,IPA,Transposition Error
Kincir angin berguna sebagai pembangkit listrik.,Kincir angin berguna segbaai pembangkit listrik.,IPA,Transposition Error
Kincir angin dibuat dan diletakkan dalam suatu lapangan terbuka.,Kincir angin dibuat dan diletakkan dalam tsuau lapangan terbuka.,IPA,Transposition Error
"Ketika angin datang, kincir angin akan bergerak berputar.","Ketika angin datang, kincir angin akan beregrak berputar.",IPA,Transposition Error
Kincir angin tersebut sudah dihubungkan dengan turbin.,Kincir angin tersebut sudah dihubungkan dengan turibn.,IPA,Transposition Error
"Ketika kincir angin bergerak, turbin ikut bergerak.","Ketika kincir angin beregrak, turbin ikut bergerak.",IPA,Transposition Error
Gerakan turbin diubah oleh generator menjadi listrik.,Gerakan turbin diubah oleh generator menjadi lisrtik.,IPA,Transposition Error
Sekarang kamu akan membuat kincir angin yang sederhana.,Sekarang kamu akan membuat kincir angin gyan sederhana.,IPA,Transposition Error
Kincir angin yang akan kita buat adalah kincir angin yang terbuat dari kertas.,Kincir angin yang akan kita buat adaalh kincir angin yang terbuat dari kertas.,IPA,Transposition Error
Cara membuatnya sangat mudah.,Cara membuatnya sanagt mudah.,IPA,Transposition Error
Mari kita lakukan kegiatan berikut ini.,Mari kita lakukan kegitaan berikut ini.,IPA,Transposition Error
Titik itu kita sebut sebagai titik poros.,Titik itu kita sebut sebagai titik opros.,IPA,Transposition Error
Lalu ditahan dengan menggunakan paku payung.,Lalu ditahan dengan meggunankan paku payung.,IPA,Transposition Error
Kincir angin sudah siap digunakan.,Kincir angin sudah iasp digunakan.,IPA,Transposition Error
Konsep energi gerak diterapkan pada kincir angin untuk menghasilkan energi listrik.,Konsep energi gerak diterapkan pada kincir iangn untuk menghasilkan energi listrik.,IPA,Transposition Error
Angin adalah gerakan udara dari daerah bertekanan tinggi ke daerah bertekanan rendah.,Angin adalah gerakan udara dari daerah berekantan tinggi ke daerah bertekanan rendah.,IPA,Transposition Error
Gerakan udara ini dikendalikan oleh panas matahari.,Gerakan udara ini dikendalikan oleh panas mtahaari.,IPA,Transposition Error
Udara panas lebih ringan daripada udara dingin.,Udara panas lebih ringan daripada udara dinign.,IPA,Transposition Error
Udara panas naik jika dipanasi matahari.,Udara panas naik ikja dipanasi matahari.,IPA,Transposition Error
Lalu tempatnya digantikan oleh udara dingin.,Lalu tempatnya digantikan leoh udara dingin.,IPA,Transposition Error
Perpindahan udara ini menyebabkan adanya aliran udara berputar hingga tercipta angin.,Perpindahan rudaa ini menyebabkan adanya aliran udara berputar hingga tercipta angin.,IPA,Transposition Error
Energi yang kita gunakan berasal dari sumber daya alam.,Energi yang kita gunakan berasal dari sumebr daya alam.,IPA,Transposition Error
"Contoh sumber daya alam di antaranya minyak bumi, gas alam, pohon, air, dan lain-lain.","Contoh sumber daya alam di antaranya minayk bumi, gas alam, pohon, air, dan lain-lain.",IPA,Transposition Error
Sumber daya alam ada yang bisa diperbarui dan ada yang tidak bisa diperbarui.,Sumber daya alam ada yang bisa diprbareui dan ada yang tidak bisa diperbarui.,IPA,Transposition Error
"Untuk memasak, kita menggunakan kompor.","Untuk memasak, kita meggunankan kompor.",IPA,Transposition Error
Kompor harus diisi dengan minyak tanah atau gas agar bisa berfungsi.,Kompor harus diisi dengan minyak tanah uata gas agar bisa berfungsi.,IPA,Transposition Error
Minyak tanah berasal dari minyak bumi.,Minyak tanah berasal ardi minyak bumi.,IPA,Transposition Error
Kendaraan bermotor menggunakan bensin dan solar sebagai bahan bakarnya.,Kendaraan bermotor menggunakan bensin dan solar sebgaai bahan bakarnya.,IPA,Transposition Error
Bensin dan solar merupakan olahan dari minyak bumi.,Bensin dan solar merupakan olahan dari minayk bumi.,IPA,Transposition Error
Plta pembangkit listrik tenaga air) menggunakan energi gerak dari aliran sungai untuk menghasilkan listrik.,Plta pembangkit listrik tenaga air) menggunakan enegri gerak dari aliran sungai untuk menghasilkan listrik.,IPA,Transposition Error
"Agar persediaan energi tetap terjamin, maka sumber energi harus tetap tersedia.","Agar persediaan energi tetap terjamin, maka sumebr energi harus tetap tersedia.",IPA,Transposition Error
"Oleh karena itu, kita harus mengatur penggunaan sumber energi sebaik mungkin.","Oleh karena itu, kita harus mengatur pengunagan sumber energi sebaik mungkin.",IPA,Transposition Error
Listrik menjadi kebutuhan pokok bagi kebutuhan rumah tangga.,Listrik menjadi kebutuhan pokok bagi kebutuhan arumh tangga.,IPA,Transposition Error
Mematikan lampu ketika tidur.,Mematikan lampu ketkia tidur.,IPA,Transposition Error
