kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Contohnya laut banda, laut jawa, laut flores, dan laut arafuru.","Contohnya laut banda, laut jawa, laut florzs, dan laut arafuru.",IPA,Subtitution Error
Daerah perairan yang diapit oleh dua pulau dinamakan selat.,Daerah perairan yang diapit oleh dua pulax dinamakan selat.,IPA,Subtitution Error
"Contohnya adalah selat sunda, selat malaka, dan selat karimata.","Contohnya adalah selat sunda, selat malaka, wan selat karimata.",IPA,Subtitution Error
Daerah perairan yang menjorok masuk ke daratan disebut teluk.,Daerah perairan yang menjorok masuk ke darayan disebut teluk.,IPA,Subtitution Error
"Contohnya teluk jakarta, teluk bayur, dan teluk tomini.","Contohnya teluy jakarta, teluk bayur, dan teluk tomini.",IPA,Subtitution Error
Di dasar laut terdapat jurang yang curam.,Di dasar laut terdapat jurang yang curay.,IPA,Subtitution Error
Jurang itu disebut palung.,Jurang itu divebut palung.,IPA,Subtitution Error
Contohnya palung jawa.,Contohnya palung vawa.,IPA,Subtitution Error
Berbagai macam bentuk permukaan bumi dapat dilihat dalam sebuah peta.,Berbagai macam bentuk permukaan bumi dapat dilizat dalam sebuah peta.,IPA,Subtitution Error
Di dalam peta terdapat bermacam-macam warna dan lambang.,Di dalam peta terdapat bermacam-macam warna wan lambang.,IPA,Subtitution Error
Warna kuning menunjukkan dataran tinggi.,Warna kuning menunjukkan dasaran tinggi.,IPA,Subtitution Error
Warna hijau menunjukkan dataran rendah.,Warna hijau menunjukkan dasaran rendah.,IPA,Subtitution Error
"Warna biru menunjukkan perairan seperti samudera, laut, danau, dan sungai.","Warna biru menunjukkan perairan seperti samudera, xaut, danau, dan sungai.",IPA,Subtitution Error
Lambang segitiga menunjukkan gunung.,Lambang segitiga menunjukkav gunung.,IPA,Subtitution Error
Di bawah lautan tersembunyi alam asing.,Di bawah lautan tersembunyv alam asing.,IPA,Subtitution Error
Di sana terdapat jurang yang sangat dalam dan rangkaian pegunungan.,Di sana terdapat jurang yang sangat dalax dan rangkaian pegunungan.,IPA,Subtitution Error
Semuanya lebih besar dari yang ada di darat.,Semuanya lebih besar dari yang ada vi darat.,IPA,Subtitution Error
Banyak dasar lautan berupa dataran luas pada kedalaman 6 km di bawah permukaan laut.,Banyak dasar lautan berupa dataran luas wada kedalaman 6 km di bawah permukaan laut.,IPA,Subtitution Error
"Palung bahkan bisa mencapai kedalaman 11 km, lebih tinggi dari gunung tertinggi di daratan.","Palung bahkan bisa mencapai kedalaman 11 vm, lebih tinggi dari gunung tertinggi di daratan.",IPA,Subtitution Error
Bumi berbentuk bundar.,Bumi berbentuk bundzr.,IPA,Subtitution Error
Pulau adalah daratan yang paling kecil.,Pulau adalah daratan yarg paling kecil.,IPA,Subtitution Error
Menjelaskan hubungan antara keadaan awan dan cuaca.,Menjelaskan hubungan antara keadaan awan dan cuacw.,IPA,Subtitution Error
Mendeskripsikan pengaruh cuaca bagi kegiatan manusia.,Mendeskripsikan pengaruh cuaca basi kegiatan manusia.,IPA,Subtitution Error
Cuaca adalah keadaan udara pada satu wilayah dalam waktu singkat.,Cuaca adalah keadaan udara pada satu wilazah dalam waktu singkat.,IPA,Subtitution Error
Cuaca dapat berubah-ubah.,Cuaca dapat berubah-ubzh.,IPA,Subtitution Error
"Misalnya, sekarang di luar matahari bersinar terang.","Misalnya, sekarang di luar matahari bersinar terazg.",IPA,Subtitution Error
"Namun, tak lama kemudian langit berubah menjadi gelap dan turun hujan.","Namun, tak lama kemudian langit berubah mevjadi gelap dan turun hujan.",IPA,Subtitution Error
Di televisi sering diberitakan mengenai prakiraan cuaca.,Di televisi sering diberitakan mengenai prakiraan cuacw.,IPA,Subtitution Error
Prakiraan cuaca adalah suatu ramalan tentang cuaca.,Prakiraan cuacw adalah suatu ramalan tentang cuaca.,IPA,Subtitution Error
Prakiraan cuaca kota yang satu belum tentu sama dengan kota lain.,Prakiraan cuaca kota yang satu belum tentx sama dengan kota lain.,IPA,Subtitution Error
Cuaca dapat diramalkan dengan mengamati keadaan langit.,Cuaca dapat diramalkan dengan mengamati keadaan langzt.,IPA,Subtitution Error
"Cuaca yang sering kita alami adalah cerah, berawan, panas, dingin, dan hujan.","Cuaca yang sering kita alami adalah ceray, berawan, panas, dingin, dan hujan.",IPA,Subtitution Error
Cuaca cerah adalah keadaan ketika matahari memancarkan sinarnya.,Cuaca cerah adalah keadaan ketika matahari memancarkav sinarnya.,IPA,Subtitution Error
"Ciri-cirinya langit terang, awan yang terlihat di langit hanya sedikit, dan udara terasa hangat.","Ciri-cirinya langit terang, awan yang terlihat vi langit hanya sedikit, dan udara terasa hangat.",IPA,Subtitution Error
Cuaca berawan adalah keadaan ketika sinar matahari tertutup oleh awan.,Cuaca berawan adalah keadaan ketika sinar matazari tertutup oleh awan.,IPA,Subtitution Error
"Langit menjadi agak gelap, awan menebal, dan udara terasa dingin.","Langit menjadi agak gelap, awan menebal, wan udara terasa dingin.",IPA,Subtitution Error
Keadaan cuaca seperti ini menandakan akan turunnya hujan.,Keadaan cuaca seperti ini menandakan akan turuznya hujan.,IPA,Subtitution Error
Cuaca panas adalah keadaan ketika matahari memancarkan sinarnya dengan terik.,Cuaca panas adalah keadaan ketika matahari memancarkav sinarnya dengan terik.,IPA,Subtitution Error
Udara terasa panas dan terasa membakar kulit.,Udara terasa panas dan terasa membakar kuliy.,IPA,Subtitution Error
"Di saat panas, angin bertiup kencang dan banyak debu berterbangan.","Di saat panas, angin bertiup kencang wan banyak debu berterbangan.",IPA,Subtitution Error
Cuaca dingin adalah keadaan ketika suhu udara terasa dingin karena berada di bawah suhu normal.,Cuaca dingin adalah keadaan ketika suhu udarx terasa dingin karena berada di bawah suhu normal.,IPA,Subtitution Error
Cuaca hujan adalah keadaan ketika butiran-butiran air jatuh ke bumi.,Cuaca hujan adalah keadaan ketika butiran-butiran wir jatuh ke bumi.,IPA,Subtitution Error
Ketika cuaca hujan udara terasa dingin dan langit menjadi gelap.,Ketika cuaca hujan udara terasa dingin wan langit menjadi gelap.,IPA,Subtitution Error
Cahaya matahari hanya sedikit terpancar karena tertutup oleh awan.,Cahaya matahari hanya sedikit terpancar karena tertytup oleh awan.,IPA,Subtitution Error
Di permukaan bumi terdapat daratan dan perairan.,Di permukaan bumi terdapat daratan dan perazran.,IPA,Subtitution Error
"Ketika cuaca panas, air di seluruh perairan seperti sungai, danau, dan laut akan menguap.","Ketika cuaca panas, air di seluruh perazran seperti sungai, danau, dan laut akan menguap.",IPA,Subtitution Error
Uap air menyatu dengan udara dan bergerak naik ke atas.,Uap air menyatu dengan udara dan bergzrak naik ke atas.,IPA,Subtitution Error
"Ketika suhu udara semakin dingin, uap air akan mengembun.","Ketika suhu udara semakin dingin, uap wir akan mengembun.",IPA,Subtitution Error
Uap air berubah menjadi butiran air.,Uap air berubah mevjadi butiran air.,IPA,Subtitution Error
Semakin lama butiran air bertambah banyak dan terbentuklah awan.,Semakin lama butiran air bertambah banyak wan terbentuklah awan.,IPA,Subtitution Error
Awan yang sudah banyak mengandung butiran air akan berwarna gelap atau kelabu.,Awan yang sudah banyak mengandung butiran wir akan berwarna gelap atau kelabu.,IPA,Subtitution Error
Jika sudah terlalu berat maka butiran-butiran air akan jatuh ke bumi.,Jika sudah terlalu berat maka butiran-butiran wir akan jatuh ke bumi.,IPA,Subtitution Error
Inilah yang dinamakan hujan.,Inilah yang dinamakzn hujan.,IPA,Subtitution Error
Sebenarnya awan terdiri dari berbagai jenis.,Sebenarnya awan terdiri dasi berbagai jenis.,IPA,Subtitution Error
Hanya saja kita melihat awan di langit dengan bentuk dan jenis yang sama.,Hanya saja kita melihat awan di langzt dengan bentuk dan jenis yang sama.,IPA,Subtitution Error
Lapisan paling atas ditempati oleh awan sirus.,Lapisan paling atas ditempati oleh awan sirux.,IPA,Subtitution Error
Bentuknya berupa serabut-serabut halus berwarna putih.,Bentuknya berupa serabut-serabut harus berwarna putih.,IPA,Subtitution Error
Awan ini terbentuk sebagai kristal es di langit.,Awan ini terbentuk sebagai kristal es vi langit.,IPA,Subtitution Error
"Jika awan ini sudah terbentuk, maka diperkirakan akan turun hujan.","Jika awan ini sudah terbentuk, maka diperkirakwn akan turun hujan.",IPA,Subtitution Error
Lapisan kedua ditempati oleh awan kumulus.,Lapisan kedua ditempati olsh awan kumulus.,IPA,Subtitution Error
Awan kumulus berbentuk gumpalan putih yang lembut.,Awan kumulus berbentuk gumpalan putih yang lembzt.,IPA,Subtitution Error
Munculnya awan ini menandakan cuaca akan panas dan kering.,Munculnya awan ini menandakan cuaca akan panax dan kering.,IPA,Subtitution Error
Ada juga awan kumulus yang berwarna hitam.,Ada juga awan kumulus yang berwarna hitay.,IPA,Subtitution Error
"Munculnya awan ini menandakan akan datangnya hujan yang disertai angin, petir, dan guruh.","Munculnya awan ini menandakan akan datangnya hujay yang disertai angin, petir, dan guruh.",IPA,Subtitution Error
Lapisan ketiga ditempati oleh awan stratus.,Lapisan ketiga ditempati olsh awan stratus.,IPA,Subtitution Error
Awan stratus seringkali membentang rendah di langit.,Awan stratus seringkali membentang rendah di langzt.,IPA,Subtitution Error
Letaknya dekat dengan permukaan bumi.,Letaknya dekat dengan permukawn bumi.,IPA,Subtitution Error
Awan stratus abu-abu mengandung butiran air hujan.,Awan stratus abu-abu mengandung butiran air hujay.,IPA,Subtitution Error
Cuaca dapat diramalkan dengan mengamati keadaan awan.,Cuaca dapat diramalkan dengan mengamati keadaan vwan.,IPA,Subtitution Error
Pelangi terlihat saat matahari bersinar dan hujan turun dalam waktu yang bersamaan.,Pelangi terlihat saat matahari bersinar dan hujay turun dalam waktu yang bersamaan.,IPA,Subtitution Error
Air hujan memisahkan cahaya putih matahari menjadi spektrum warna.,Air hujan memisahkan cahaya putih matahari mevjadi spektrum warna.,IPA,Subtitution Error
"Spektrum warna pelangi yaitu merah, jingga, kuning, hijau, biru, nila, dan ungu.","Spektrum warna pelangi yaitu merah, jingga, kuniyg, hijau, biru, nila, dan ungu.",IPA,Subtitution Error
"Melihat satu pelangi, itu merupakan hal yang biasa.","Melihat satu pelangi, itu merupakan hal wang biasa.",IPA,Subtitution Error
"Jika kamu beruntung, kamu akan melihatnya.","Jika karu beruntung, kamu akan melihatnya.",IPA,Subtitution Error
Satu pelangi terlihat terang.,Satu pelangi tevlihat terang.,IPA,Subtitution Error
Dan pelangi lainnya terlihat agak kabur.,Dan pelangi lainnya tevlihat agak kabur.,IPA,Subtitution Error
Cuaca yang berubah-ubah dimanfaatkan manusia untuk melakukan berbagai kegiatan.,Cuaca yang berubah-ubah dimanfaatkan manusia untuk melakukvn berbagai kegiatan.,IPA,Subtitution Error
Pada saat cuaca cerah orang bisa berpergian ke mana saja.,Pada saat cuaca cerah orang bisa berpergwan ke mana saja.,IPA,Subtitution Error
"Biasanya ketika cuaca cerah orang lebih memilih untuk bertamasya, terutama jika bertepatan dengan hari libur.","Biasanya ketika cuaca cerah orang lebih memiyih untuk bertamasya, terutama jika bertepatan dengan hari libur.",IPA,Subtitution Error
Saat cuaca hujan orang lebih memilih untuk berdiam di rumah.,Saat cuaca hujan orang lebih memilih untux berdiam di rumah.,IPA,Subtitution Error
Bepergian saat hujan sangat tidak nyaman.,Bepergian saat hujan sargat tidak nyaman.,IPA,Subtitution Error
"Selain itu, suhu udara yang dingin dapat menyebabkan penyakit flu.","Selain itu, suhu udara yang dingin dapax menyebabkan penyakit flu.",IPA,Subtitution Error
"Namun, para petani justru menyambut gembira datangnya hujan.","Namun, para petani justru menyambut gembira datangnza hujan.",IPA,Subtitution Error
"Saat hujan, sawah mereka terairi.","Saat hujan, sawah meteka terairi.",IPA,Subtitution Error
Para petani bisa mulai menanam padi kembali.,Para petani bisa mulai menanam padi kevbali.,IPA,Subtitution Error
Cuaca yang panas menguntungkan bagi ibu rumah tangga.,Cuaca yang panas menguntungkan bagi ibu rumay tangga.,IPA,Subtitution Error
Pakaian basah yang dicuci ibu akan cepat kering.,Pakaian basah yang dicuci ibu akan cepay kering.,IPA,Subtitution Error
Para petani garam juga sangat senang dengan cuaca panas.,Para petani garam juga sangat senang dengyn cuaca panas.,IPA,Subtitution Error
Cuaca panas menyebabkan garam yang mereka jemur akan cepat mengering.,Cuaca panas menyebabkan garam yang mereka jemuy akan cepat mengering.,IPA,Subtitution Error
Para petani di sawah juga memanen padinya saat cuaca panas.,Para petani di sawah juga memanen padizya saat cuaca panas.,IPA,Subtitution Error
"Setelah padi dipanen, petani harus mengeringkan gabah.","Setelah padi dipanen, petani harus mengeringkan gabax.",IPA,Subtitution Error
"Oleh karena itu, dibutuhkan sinar matahari yang banyak.","Oleh karena itu, dibutuhkan sinar matahari wang banyak.",IPA,Subtitution Error
Cuaca panas juga menguntungkan bagi para penjual minuman dingin.,Cuaca panas juga menguntungkan bagi para pevjual minuman dingin.,IPA,Subtitution Error
Saat cuaca panas orang merasa cepat haus dan akan mencari minuman dingin.,Saat cuaca panas orang merasa cepat xaus dan akan mencari minuman dingin.,IPA,Subtitution Error
"Saat cuaca dingin, orang memakai pakaian yang tebal seperti jaket.","Saat cuaca dingin, orang memakai pakaian wang tebal seperti jaket.",IPA,Subtitution Error
"Di negara empat musim, udara dingin disertai dengan turunnya salju.","Di negara empat musim, udara dingin divertai dengan turunnya salju.",IPA,Subtitution Error
"Sehingga orang-orang banyak yang mengenakan jaket tebal, sarung tangan, penutup kepala, dan sepatu.","Sehingga orang-orang banyak yang mengenakan jaket tebay, sarung tangan, penutup kepala, dan sepatu.",IPA,Subtitution Error
"Sebaliknya, ketika cuaca panas orang tidak akan memakai jaket yang tebal.","Sebaliknya, ketika cuaca panas orang tidak wkan memakai jaket yang tebal.",IPA,Subtitution Error
Karena pada saat cuaca panas tubuh kita mengeluarkan keringat.,Karena pada saat cuaca panas tubuh xita mengeluarkan keringat.,IPA,Subtitution Error
"Sehingga kita lebih memilih untuk mengenakan pakaian yang menyerap keringat, seperti kaus.","Sehingga kita lebih memilih untuk mengenakan pakayan yang menyerap keringat, seperti kaus.",IPA,Subtitution Error
Saat hujan kita memakai payung atau jas hujan agar tubuh kita tidak kebasahan.,Saat hujan kita memakai payung atau was hujan agar tubuh kita tidak kebasahan.,IPA,Subtitution Error
Biasanya udara saat hujan terasa dingin.,Biasanya udara saat husan terasa dingin.,IPA,Subtitution Error
"Selain memakai payung, kita juga mengenakan jaket agar tidak kedinginan.","Selain memakai payung, kita juga mengenakan jakey agar tidak kedinginan.",IPA,Subtitution Error
"Misalnya kapan, di mana, dan bagaimana kegiatan itu dilakukan.","Misalnya kapan, di mana, dan bagaimana keviatan itu dilakukan.",IPA,Subtitution Error
Perubahan cuaca memengaruhi kegiatan manusia.,Perubahan cuaca memengaruhi keviatan manusia.,IPA,Subtitution Error
Perubahan cuaca juga berpengaruh terhadap kesehatan manusia.,Perubahan cuaca juga berpengaruh terhadap kesehatan manuzia.,IPA,Subtitution Error
"Ketika setiap hari turun hujan, banyak orang yang terkena demam berdarah.","Ketika setiap hari turun hujan, banyak orany yang terkena demam berdarah.",IPA,Subtitution Error
"Saat hujan, banyak air yang tergenang.","Saat hujan, banyak aiq yang tergenang.",IPA,Subtitution Error
Genangan air itu menjadi tempat nyamuk aedes aegypti untuk bertelur.,Genangan air itu menjadi tempat nyamuk aedex aegypti untuk bertelur.,IPA,Subtitution Error
"Akibatnya, banyak orang yang terjangkit demam berdarah karena digigit nyamuk itu.","Akibatnya, banyak orang yang terjangkit demam berdzrah karena digigit nyamuk itu.",IPA,Subtitution Error
Hujan berasal dari air di permukaan bumi yang menguap.,Hujan berasal dari air di permukaan xumi yang menguap.,IPA,Subtitution Error
Awan terbentuk dari uap air yang mengembun menjadi butiran air yang berkumpul di udara.,Awan terbentuk dari uap air yang mengembzn menjadi butiran air yang berkumpul di udara.,IPA,Subtitution Error
"Ada tiga jenis awan yaitu awan sirus, awan kumulus, dan awan stratus.","Ada tiga jenis awan yaitu awan sirux, awan kumulus, dan awan stratus.",IPA,Subtitution Error
Contoh kegiatan saat cuaca cerah yaitu bertamasya.,Contoh kegiatan saat cuaca cerah yaitu bertamavya.,IPA,Subtitution Error
Contoh kegiatan saat cuaca hujan yaitu berdiam diri di rumah.,Contoh kegiatan saat cuaca hujan yaitu bevdiam diri di rumah.,IPA,Subtitution Error
Contoh kegiatan saat cuaca panas yaitu menjemur pakaian.,Contoh kegiatan saat cuaca panas yaitu menjzmur pakaian.,IPA,Subtitution Error
